Index | Lambda          | RelErr(|Kx|)    | RelErr(|L*Mx|)
---------------------------------------------------------
452   | 1.97926265e+07  | 8.93794712e-08      
453   | 1.98464653e+07  | 5.56528058e-08      
454   | 1.98780122e+07  | 4.62772182e-08      
455   | 1.99164964e+07  | 4.54430025e-08      
456   | 1.99676535e+07  | 9.14728569e-08      
457   | 2.00076669e+07  | 8.39703052e-08      
458   | 2.00506899e+07  | 6.08146508e-08      
459   | 2.00539846e+07  | 5.32661829e-08      
466   | 2.05987229e+07  | 5.04479317e-08      
467   | 2.06200564e+07  | 9.39860133e-08      
468   | 2.06313545e+07  | 1.06413217e-07      
469   | 2.06591487e+07  | 5.50893652e-08      
470   | 2.07360819e+07  | 1.67143434e-07      
471   | 2.07919352e+07  | 8.61276676e-08      
472   | 2.08212700e+07  | 7.14571097e-08      
473   | 2.08409235e+07  | 5.24173083e-08      
474   | 2.09387675e+07  | 7.80731388e-08      
475   | 2.10001912e+07  | 9.48496635e-08      
476   | 2.10287814e+07  | 7.28761991e-08      
477   | 2.10598669e+07  | 6.95955654e-08      
478   | 2.10759572e+07  | 3.28782901e-08      
479   | 2.11942776e+07  | 8.94507432e-08      
486   | 2.14287767e+07  | 9.64152435e-08      
487   | 2.15354233e+07  | 8.43991953e-08      
488   | 2.15837864e+07  | 5.66536785e-08      
489   | 2.16467240e+07  | 5.22129031e-08      
490   | 2.17260131e+07  | 7.52300296e-08      
491   | 2.17869665e+07  | 6.66871264e-08      
492   | 2.18894474e+07  | 2.02163716e-08      
493   | 2.19093877e+07  | 9.56456525e-08      
494   | 2.19425286e+07  | 7.84448809e-08      
495   | 2.20834521e+07  | 1.05370610e-07      
496   | 2.21822137e+07  | 1.24730029e-07      
497   | 2.22470770e+07  | 9.39027792e-08      
498   | 2.22848252e+07  | 4.95511580e-08      
499   | 2.23520516e+07  | 4.41405763e-08      
506   | 2.26356118e+07  | 8.52510960e-08      
507   | 2.27053150e+07  | 6.60169647e-08      
508   | 2.27540577e+07  | 5.16908774e-08      
509   | 2.27589906e+07  | 5.16418567e-08      
510   | 2.28808940e+07  | 1.00479711e-07      
511   | 2.29488283e+07  | 3.36696764e-08      
512   | 2.30000840e+07  | 8.79086349e-08      
513   | 2.30086610e+07  | 8.42663410e-08      
514   | 2.30528299e+07  | 1.46792028e-07      
515   | 2.31046893e+07  | 9.47936527e-08      
516   | 2.31400929e+07  | 8.52302669e-08      
517   | 2.31800509e+07  | 8.51395826e-08      
518   | 2.32065993e+07  | 9.03654979e-08      
519   | 2.32433157e+07  | 6.55219230e-08      
526   | 2.37695384e+07  | 1.28951190e-07      
527   | 2.38078391e+07  | 1.11301499e-07      
528   | 2.38189805e+07  | 1.22481290e-07      
529   | 2.39475803e+07  | 2.18298401e-07      
530   | 2.39853815e+07  | 9.27431616e-08      
531   | 2.40688526e+07  | 8.22097191e-08      
532   | 2.41343845e+07  | 1.31532753e-07      
533   | 2.41569363e+07  | 1.09904958e-07      
534   | 2.41670912e+07  | 7.97566700e-08      
535   | 2.42257443e+07  | 1.37898420e-07      
536   | 2.42556829e+07  | 1.57810950e-07      
537   | 2.43335207e+07  | 5.92711717e-08      
538   | 2.43573690e+07  | 7.45847331e-08      
539   | 2.44206091e+07  | 7.40286876e-08      
546   | 2.47378745e+07  | 6.54025009e-08      
547   | 2.48649376e+07  | 1.20685042e-07      
548   | 2.48912102e+07  | 1.49950872e-07      
549   | 2.49427174e+07  | 1.62962772e-07      
550   | 2.49900866e+07  | 2.13787761e-07      
551   | 2.50437467e+07  | 1.52235847e-07      
552   | 2.51170840e+07  | 1.15089028e-07      
553   | 2.51384227e+07  | 2.03316036e-07      
554   | 2.51886712e+07  | 7.73041124e-08      
555   | 2.52154502e+07  | 1.13132309e-07      
556   | 2.52735305e+07  | 9.50575181e-08      
557   | 2.53053631e+07  | 4.61791559e-08      
558   | 2.53139239e+07  | 1.16699814e-07      
559   | 2.54372434e+07  | 8.33493399e-08      
566   | 2.57676386e+07  | 2.77604750e-08      
567   | 2.58266116e+07  | 1.47861592e-07      
568   | 2.58453846e+07  | 4.84301318e-08      
569   | 2.58856236e+07  | 1.06871934e-07      
570   | 2.58903713e+07  | 1.89555859e-07      
571   | 2.59963867e+07  | 2.94436295e-07      
572   | 2.60233934e+07  | 9.64844459e-08      
573   | 2.60854971e+07  | 8.93051091e-08      
574   | 2.61227925e+07  | 1.19752011e-07      
575   | 2.61577423e+07  | 1.10138765e-07      
576   | 2.61829605e+07  | 1.27550837e-07      
577   | 2.62403317e+07  | 1.01754884e-07      
578   | 2.62973392e+07  | 8.88373071e-08      
579   | 2.63164206e+07  | 1.39155459e-07      
586   | 2.67769507e+07  | 6.33796628e-08      
587   | 2.68127933e+07  | 1.22222858e-07      
588   | 2.68344925e+07  | 5.75300693e-08      
589   | 2.68800700e+07  | 3.80812292e-08      
590   | 2.69085691e+07  | 1.14370871e-07      
591   | 2.70287127e+07  | 2.21225082e-08      
592   | 2.71058377e+07  | 6.94573773e-08      
593   | 2.71308963e+07  | 5.73806142e-08      
594   | 2.72218396e+07  | 8.39998460e-08      
595   | 2.72395348e+07  | 8.51100504e-08      
596   | 2.73159353e+07  | 8.48765132e-08      
597   | 2.74462084e+07  | 8.82062584e-08      
598   | 2.74895021e+07  | 6.82370482e-08      
599   | 2.75188753e+07  | 4.91997445e-08      
606   | 2.79254287e+07  | 8.28344123e-08      
607   | 2.79579258e+07  | 6.86431924e-08      
608   | 2.79721084e+07  | 7.11507935e-08      
609   | 2.80012534e+07  | 6.62519043e-08      
610   | 2.80154167e+07  | 1.01920299e-07      
611   | 2.80805870e+07  | 9.60465195e-08      
612   | 2.80911814e+07  | 2.50162697e-07      
613   | 2.81773892e+07  | 1.12004347e-07      
614   | 2.81960177e+07  | 1.04998930e-07      
615   | 2.83122364e+07  | 1.01979626e-07      
616   | 2.83235899e+07  | 9.79154299e-08      
617   | 2.83669978e+07  | 1.06091643e-07      
618   | 2.83800585e+07  | 1.39554476e-07      
619   | 2.84216050e+07  | 6.68112722e-08      
626   | 2.88591136e+07  | 1.10487493e-07      
627   | 2.89497174e+07  | 2.05510543e-07      
628   | 2.89806704e+07  | 1.41130445e-07      
629   | 2.90098279e+07  | 1.34654816e-07      
630   | 2.90360225e+07  | 1.08026335e-07      
631   | 2.90587961e+07  | 9.81814394e-08      
632   | 2.90868172e+07  | 7.00980339e-08      
633   | 2.91408549e+07  | 1.10161540e-07      
634   | 2.92644826e+07  | 1.53550148e-07      
635   | 2.92948022e+07  | 1.45927026e-07      
636   | 2.93593512e+07  | 8.56850909e-08      
637   | 2.93898949e+07  | 1.48431642e-07      
638   | 2.94568073e+07  | 4.07181297e-08      
639   | 2.96209454e+07  | 7.62640159e-08      
646   | 2.99853110e+07  | 1.31082821e-07      
647   | 3.00187781e+07  | 1.25670907e-07      
648   | 3.00391602e+07  | 1.24455277e-07      
649   | 3.00785281e+07  | 1.40650903e-07      
650   | 3.01216707e+07  | 2.37881711e-07      
651   | 3.01700962e+07  | 6.13422463e-08      
652   | 3.02139797e+07  | 2.53199230e-07      
653   | 3.02646909e+07  | 3.18760418e-07      
654   | 3.03407175e+07  | 1.44409128e-07      
655   | 3.03768118e+07  | 1.44501464e-07      
656   | 3.04209763e+07  | 2.56312304e-07      
657   | 3.05029623e+07  | 3.81837186e-07      
658   | 3.05557771e+07  | 1.98615729e-07      
659   | 3.05724941e+07  | 1.86499433e-07      
666   | 3.09341589e+07  | 2.00976578e-07      
667   | 3.09971750e+07  | 1.85652305e-07      
668   | 3.10335718e+07  | 1.27817650e-07      
669   | 3.10714532e+07  | 1.58727179e-07      
670   | 3.11210192e+07  | 8.89925145e-08      
671   | 3.11731616e+07  | 8.96649531e-08      
672   | 3.12878494e+07  | 9.55804366e-08      
673   | 3.13615770e+07  | 1.36449185e-07      
674   | 3.13737988e+07  | 1.28070661e-07      
675   | 3.15054639e+07  | 7.67689824e-08      
676   | 3.15631155e+07  | 1.69526172e-07      
677   | 3.15897467e+07  | 1.95079360e-07      
